Texture shape,Texture diameter,Texture length,Texture depth,Texture pitch,Roughness factor,Contact angle
Staggered dimple,122.34328398411542,199.1312887203667,18.21282852660681,108.40939095175369,1.023109686955196,31.80846387981211
Parallel Dimple,87.18,87.18,10.0,295.935642905276,1.005,52.135282895981604
Micro grid,142.83,127.55246481537439,30.0,194.55041757423734,1.0703136100341784,46.05032719603972
Groove,87.78511496421477,87.18,10.737361018208457,100.0,1.031345845398245,49.38747195245673
Staggered dimple,120.3659951929614,105.85714579421224,20.91180388568851,114.90296225952704,1.0855987990225098,48.52320387753435
Parallel Dimple,122.09829689134247,87.75019384342619,19.910048842979048,104.76301385572378,1.0918913677550164,40.764291161330114
Micro grid,138.61613870867757,118.62078313424577,29.87255091158772,106.60081094729813,1.0975431716359392,45.5846661645624
Staggered dimple,119.91613776615003,598.5541867679406,20.238094863928026,300.0,1.0408445605094268,43.445601817028034
Parallel Dimple,120.6479310059695,116.52803076805148,19.319993225751094,299.1137580519331,1.0162062610177274,58.49098362316367
Groove,116.91844187887449,101.58112129239129,19.225842341331717,107.07867972034289,1.170119938546318,41.0281895935288
Staggered dimple,119.51590715475264,186.80398102128834,20.518808588914748,100.0,1.022336575941652,32.479352502911496
Micro grid,142.83,146.4921657295608,29.689231777846135,297.02523308838875,1.0251128470963313,47.00880613235687
Parallel Dimple,123.29181869790455,110.45793280537877,19.94152371727992,100.0,1.0895014655296473,47.36123010946357
Staggered dimple,117.31189136788947,114.7181066818913,20.529094573026228,106.09189699227971,1.0895582257180505,47.60979400486084
Groove,139.71205838341882,163.268899758451,29.679926653051055,100.0,1.0959076229620226,46.16963318172557
Parallel Dimple,117.25698156876135,138.59422959144575,18.88823156968473,295.3425519345585,1.024608659935526,45.3963977784625
Groove,142.83,205.5293910024783,29.81972583068654,104.48141612836375,1.0227646074702292,30.42670419391602
Staggered dimple,142.83,144.2298877282942,30.0,103.43908095645548,1.1369448983784647,36.69517093431491
Micro grid,142.4884829600963,149.81515806508963,30.0,208.2333839097881,1.0783412496793212,46.20376310308775
Micro grid,142.00360628739247,158.13104434472507,29.427470077023912,174.2977573300823,1.072392911159901,43.243376859609945
Parallel Dimple,142.83,209.0789212627708,28.87865890538117,100.0,1.020718810260113,30.359127736914516
Groove,142.83,395.9606387837058,29.505201372273262,187.24667965854493,1.069674970148906,35.959636824269005
Parallel Dimple,87.18,203.77333512797526,10.151580186801263,103.65328282821731,1.0169245127559492,33.318838970948654
Staggered dimple,121.61766443877949,145.23655502780304,21.823248073177915,200.76233006505856,1.0227557119525705,46.08167029629537
Parallel Dimple,89.29391136481769,87.18,10.0,300.0,1.005,51.23225684797657
Parallel Dimple,87.18,87.18,10.967855104551596,100.0,1.02734473913393,36.933564735260745
Groove,142.63046483263014,150.10990501678728,28.741876204239414,296.65687781563145,1.037172700261547,47.34827707567684
Groove,90.57412212012119,87.18,10.0,194.854350276578,1.0058781607673366,46.129799387356385
Micro grid,142.83,149.4249379558816,30.0,291.04021561013803,1.0345012534312676,42.17333558709215
Parallel Dimple,87.18,393.11024861830634,10.547442812665851,195.58086069817176,1.0198741849523096,39.0753866054191
Micro grid,88.34545874727937,92.52591704205349,10.0,104.35207423690076,1.033180684678243,42.232564224454336
Parallel Dimple,117.44300743397643,588.5410667339913,20.193541117125815,294.90882842625894,1.043578542151726,43.94649624432327
Parallel Dimple,87.18,87.18,11.41895356871738,100.0,1.0278561444465144,43.44877417761672
Staggered dimple,139.13289733322682,137.8791261491682,28.98149739429308,295.9636821677233,1.0382405707750848,41.890208010771296
Parallel Dimple,119.8476624100449,139.7213902258086,20.677835377072014,183.6035980077448,1.028958844348365,47.17075088726671
Groove,89.97336760612862,381.78772001533423,10.0,213.56321418647502,1.0157069676446393,39.71004093240188
Groove,139.8906919431926,197.10896627917393,30.0,100.0,1.019959875552704,30.0
Parallel Dimple,121.29661359727235,167.8208699425066,18.870492330934642,192.7392439597782,1.0301939742840083,47.95121927394999
Staggered dimple,89.97280941771957,176.5001732388025,10.462197425997603,100.0,1.0288903112041121,33.43261472147441
Parallel Dimple,141.29158792816904,146.70969427712012,30.0,100.0,1.1036148798033647,46.09508753822019
Micro grid,120.21645090904232,106.14269877271768,19.781858825264887,300.0,1.0263028827921754,58.66437949608742
Micro grid,121.48770036056412,205.84688783794127,19.88139796100813,195.90192014561575,1.0458407457185788,38.399169175950945
Groove,142.83,129.15990492963607,30.0,287.9653001366136,1.0299575341149378,47.3019132808112
Parallel Dimple,90.38672682187688,87.18,10.374477973543767,100.0,1.0289587384409997,37.77265050843142
Groove,118.54137284036047,302.6470854190927,20.027749811380424,291.0419480164138,1.0260278218435928,43.38689123431273
Micro grid,93.96886343247972,111.9497745087515,10.0,300.0,1.005,51.12752477951515
Parallel Dimple,120.8838381643736,87.18,20.950125928942196,106.645531931531,1.0900312468751174,40.81452905167058
Groove,139.10925999152727,110.13077619472767,29.28644931324732,100.0,1.0950345103305386,45.73256504845927
Staggered dimple,88.45742288876674,191.6337949994233,10.557688785234706,192.83256166007206,1.0141384664584723,35.74775038202122
Staggered dimple,140.83376703888135,158.28430992747522,28.21915139063775,197.01771002894273,1.069217382505991,42.97879458509122
Groove,117.63472328434331,148.40257820766575,18.484595767915952,208.28469218243686,1.031150825250244,47.376774991944984
Staggered dimple,141.5334416287018,227.18790484409135,29.09140414016619,102.83493941301955,1.0311124754618661,30.0
Groove,88.90639469359091,87.18,10.0,107.76913919048361,1.0371230492416939,38.3407282872085
Staggered dimple,91.29662350502628,415.3817214997089,10.069606348081555,181.83349110535943,1.0184312894723784,39.75261094925566
Staggered dimple,117.38894192906159,119.88801227573725,20.31070385525275,107.84899152322784,1.0821165422653292,47.54965030875703
Groove,87.18,113.71896552213369,10.020743498665357,100.0,1.0272064227530233,49.25067553602407
Micro grid,87.18,109.38879495130719,10.0,207.77848446572247,1.009535587237597,46.53054226633885
Staggered dimple,142.83,600.0,30.0,294.5342544891324,1.0754610203805668,41.376200612104014
Groove,120.87458748503694,135.89902605556873,19.164628215150355,100.0,1.167554290809818,39.96256661311105
Micro grid,120.45132255715974,135.43803890179436,20.596211002416158,107.78350393593223,1.0922223132686275,40.96003615258509
Micro grid,138.37196968761668,129.5422058329993,30.0,194.34449425590742,1.0769318468610585,46.54063220900641
Micro grid,142.83,226.4933164265381,30.0,191.32392459821827,1.0772140424388839,39.6599086810356
Staggered dimple,87.18,288.82663257004555,11.116718349516706,294.83720966128055,1.0132188141951193,42.131638701623004
Groove,122.56826144644513,104.59367973471944,20.512070059583444,100.0,1.0936155039607067,40.832365151519404
Staggered dimple,123.80750781026508,103.09503004633213,19.597552204196397,202.86789642014486,1.0218760569979666,45.44590463436836
Groove,87.18,87.18,10.364256594809792,100.0,1.0376174887747358,36.7844111620834
Parallel Dimple,89.48314558031502,118.85699649995533,10.0,100.0,1.032108149703895,50.21393920678068
Groove,122.57993982625175,120.7162871535759,20.788649794091686,300.0,1.0245005755398644,46.158266842987835
Staggered dimple,88.36686537832176,398.01944249883803,10.0,206.87601069098744,1.0229955396771753,39.766992539566544
Staggered dimple,118.37978492153351,129.84282401286544,20.63664981323143,300.0,1.023229636540575,58.9
Staggered dimple,142.83,198.19718470230853,29.04180723618214,190.55013508205775,1.0862070107941144,39.81703507192103
Parallel Dimple,142.83,169.41971743975043,29.754181053611568,100.0,1.1026406594295337,47.102951415649244
Parallel Dimple,90.51498319915255,89.56194918118746,10.0,295.19590925234536,1.0058701397485736,45.294573838668455
Micro grid,141.52965120716243,207.59756471523457,30.0,197.543886470681,1.0843064485440006,39.554747766568084
Staggered dimple,120.2057866355379,128.98427156974236,19.091612164923898,300.0,1.0188489664464,46.566689040354426
Micro grid,142.83,140.15386376188974,29.67441042403764,291.2218398908726,1.0281171079999833,46.9391110389782
Staggered dimple,119.92121000807789,600.0,20.129999986214873,300.0,1.0443789358347577,42.654211400428274
Groove,87.34346946110672,405.03902738420334,10.0,212.24590381797566,1.0199279887031718,39.3102721235978
Groove,141.4333846050269,134.95486952704502,29.402193918127885,209.26021516770479,1.0746033617712594,45.34994055633802
Micro grid,87.18,103.98293884889378,10.0,300.0,1.005560973868852,45.88411485478416
Staggered dimple,87.18,87.18,10.526565349658844,108.96167883557737,1.024250486806937,43.56057755737468
Micro grid,119.84418813538089,109.45317943954845,19.438997657782217,300.0,1.0158542102319643,45.53082986863844
Groove,87.18,600.0,10.204079444080671,300.0,1.020817004588917,45.36361826060428
Micro grid,87.18,187.06479977234673,10.0,209.85130690108187,1.0104985260583983,36.01383809116043
Groove,87.99423553307497,294.0222538314384,10.0,295.28275610862846,1.0084224295372304,41.66638018167468
Staggered dimple,140.2152717654546,150.76635165638058,30.0,100.0,1.1388575691353398,36.71189240996958
Micro grid,142.83,119.28431974538911,29.15852578908338,300.0,1.029994149607809,42.08745438006901
Staggered dimple,120.07122626505675,146.0294734248797,20.185812187780588,194.92847009734166,1.038059022856348,45.40874361213928
Staggered dimple,116.23825712655919,600.0,19.92076100833969,300.0,1.0299221522160809,43.5944274028451
Groove,142.83,298.6060103896236,30.0,300.0,1.052796925923321,43.873822301205806
Parallel Dimple,117.02853809414295,368.2421377870046,20.84068676821521,193.43941193879175,1.0479223234408197,37.38785265491252
Micro grid,122.13144511727707,96.85033458103085,19.569533960583307,107.28431259428719,1.1643619626017134,41.01081233173734
Staggered dimple,121.02098533674996,106.64936156366085,21.3124343975146,193.97726182459044,1.0297227896673233,47.70140936086394
Parallel Dimple,121.3104519478088,106.13532815114922,21.05323709308727,186.6647249295999,1.0303968160612411,47.16752084214185
Groove,118.43796091221982,278.34267217237567,20.217364738065285,299.5150250538553,1.0281149849436346,42.82766788459468
Micro grid,90.28279799382214,89.29291073129463,10.0,205.4006386810269,1.018205364078113,48.02169856303862
Groove,142.83,152.34873228996872,29.60603944632918,285.70894976738157,1.028583333175625,46.8959644951921
Parallel Dimple,116.53045522836469,128.37263606590824,19.97142209296968,300.0,1.0175488248117455,58.63814133412293
Staggered dimple,87.73807289152172,290.19426842262385,10.0,299.04689894192774,1.0090020741467596,40.29370876573554
Groove,119.07306124501609,310.3856190652161,20.895838350680133,298.74583877101145,1.0286003170342848,43.89191249039619
Micro grid,122.36505495160107,114.908309343099,20.70765808188856,212.45109076552257,1.0304215579379878,45.420242553679245
Groove,87.18,92.43300341522415,11.27020807983643,100.0,1.031163149115316,37.825163536153475
Micro grid,142.83,161.29995452984758,30.0,298.69925272076614,1.0290543891322368,46.69483996250253
Parallel Dimple,119.0672788932621,129.04678322642644,18.98567451425131,206.08220270952378,1.0329500881850502,45.73712905340068
Parallel Dimple,122.75856349324923,195.34827226035824,20.06080923920201,197.67256144534934,1.0370060775137149,36.82160318269148
Staggered dimple,87.18,323.61802870435054,10.0,287.27931445248043,1.0149963141633576,40.671848262491686
Micro grid,118.1562165151257,600.0,19.11337854074956,297.3872537092982,1.0367634834034183,43.195456435417725
Staggered dimple,87.56943492416298,91.1402828742315,10.227235132751073,300.0,1.0061781415363151,45.636169129081644
Micro grid,141.48798101547916,149.38028854121916,29.409337239464772,209.3786461560523,1.0710241168101178,45.44271774962832
Staggered dimple,87.18,93.57807973414117,10.0,100.0,1.0253677139264146,50.5131293651605
Micro grid,87.18,89.54230241128522,10.0,100.0,1.0338783291776708,43.689806280965
Micro grid,117.99280925261871,124.0894276881478,22.388697842080976,295.1213951186064,1.0237385590283752,45.3179459034586
Groove,89.02137522786938,115.8055160378617,10.20969456964414,287.63423528140754,1.013708166763012,50.774679109848904
Parallel Dimple,87.18,192.7402012754278,10.0,118.38056077084877,1.0260650145472472,33.11383143137047
Parallel Dimple,141.51412139126776,155.89266995481688,30.0,300.0,1.0304554997131565,46.14004510114293
Parallel Dimple,141.83951462094754,322.0600530936392,29.106742394182703,298.972242518593,1.0582066244522395,44.20191788398751
Groove,141.35753629020203,163.52534561295704,30.0,300.0,1.0273826719331716,46.24782259054447
Micro grid,142.83,130.43785836983315,30.0,300.0,1.0273020770845267,42.954332157040454
Parallel Dimple,120.43775074131464,120.74327636557842,20.026600633476775,180.94468671737883,1.034061401086294,47.307921249550205
Micro grid,141.32795744983866,135.9361024171823,30.0,298.3485566394254,1.026390580686567,45.88013711657356
Staggered dimple,87.18,171.68976377219317,10.0,100.6938030686618,1.0263587132351806,33.433433981527884
Staggered dimple,89.73323616181449,87.18,10.114138002858525,112.99832898891407,1.0291350177660388,49.96062945925843
Staggered dimple,142.83,148.9458861466253,30.0,100.0,1.1010834327206873,45.08455779619895
Micro grid,138.53323236380768,389.34956737008827,29.94147962601977,199.8186838938106,1.0851525305745606,37.79188914311574
Staggered dimple,87.18,184.30494894597157,10.0,100.0,1.0256927535829454,33.088506431587376
Micro grid,142.83,156.97856481335734,30.0,300.0,1.028294241641966,46.21858304999395
Micro grid,142.83,125.53013427243856,30.0,181.61028873914418,1.074517016692468,42.63014316173518
Micro grid,115.032069147633,105.10115916443472,18.10062349665201,300.0,1.0244076090044625,58.9
Parallel Dimple,87.18,560.5928202951966,10.353132015761176,288.53424385697747,1.0187066335798955,44.79722858136344
Micro grid,88.80442295582185,87.18,10.0,100.0,1.0265624961037747,43.21069195973089
Groove,142.31500214705315,422.95802740626976,29.472775217635956,195.63548435211575,1.0749087484703548,36.8427819790558
Groove,140.8822724627798,206.8367915680086,30.0,108.83687483405163,1.0261074381026856,30.0
Groove,121.32285387003127,99.7453161239414,19.509153737797796,100.0,1.0820615173965573,39.39189538659585
Groove,118.35781632147292,108.15907237858528,20.670010637855526,293.0314518720655,1.0276858107004334,58.68643609193444
Staggered dimple,142.83,196.42322386213115,30.0,202.28559112333,1.0874353885684347,39.91478519752374
Groove,117.03748632655017,392.5207997377137,20.133645881563503,210.25687889273684,1.0470537921434895,37.47556491152261
Staggered dimple,141.56011041336276,594.4195765640793,30.0,300.0,1.071776794291535,41.853397581647414
Micro grid,87.18,103.29488195973434,10.395078762319965,198.02499775848347,1.0135505122218191,46.50559875828546
Staggered dimple,142.83,213.43445014884645,29.7569450761053,101.83351816712108,1.0276943195519106,30.0
Staggered dimple,90.59277469697538,93.0538976464873,11.160346433715668,209.86894169213332,1.0051065118730726,47.77903502369583
